8000 3
-0.869642 0.382594 0.312001
0.872334 0.267902 -0.408977
-0.793298 0.229862 -0.563774
0.335672 -0.599293 -0.726755
-0.443352 0.884868 -0.142997
0.701109 -0.152051 0.696654
0.857730 -0.509737 -0.066841
-0.808062 0.583923 -0.077904
0.357670 0.923462 -0.138890
-0.573833 0.806277 0.143642
-0.729699 0.160616 0.664637
0.191017 -0.379987 0.905054
0.949499 0.285509 0.130141
-0.682987 0.610097 -0.401634
0.294691 0.074535 0.952681
0.292772 -0.785800 0.544797
-0.964120 0.204745 0.168971
0.998273 0.043804 -0.039140
-0.150195 0.983529 -0.100556
-0.456502 0.593228 -0.663089
-0.515762 -0.625784 0.585135
-0.492824 -0.005155 -0.870114
-0.823506 -0.558322 0.100572
-0.013805 0.957007 -0.289735
0.685351 -0.114833 -0.719102
0.525605 -0.182124 0.831005
0.481466 0.840860 0.247275
0.667727 0.595542 0.446620
-0.584334 0.397422 0.707538
-0.311083 0.112956 0.943646
0.175836 0.804204 -0.567748
0.123295 -0.909204 -0.397676
-0.918042 -0.168765 -0.358773
-0.677311 -0.432266 0.595311
0.948925 -0.166495 -0.267993
-0.062156 -0.207339 0.976293
-0.905109 0.270419 -0.328103
0.271493 0.959024 0.081017
0.732220 0.346291 -0.586461
0.644077 0.605499 -0.467477
0.528981 -0.272864 -0.803570
-0.277387 0.913884 0.296434
-0.004488 0.554000 -0.832505
0.960990 -0.191078 0.199968
-0.930966 -0.365027 -0.007535
0.533250 0.268455 0.802232
0.127970 0.206860 0.969965
-0.295754 0.745650 -0.597106
-0.891069 -0.371838 -0.260255
-0.913037 -0.118772 0.390201
-0.314167 -0.554666 0.770483
0.073160 0.907638 0.413329
-0.037340 -0.617168 0.785945
-0.003617 -0.965585 0.260062
-0.678760 -0.373119 -0.632509
0.915834 0.137836 0.377159
0.529875 -0.476424 -0.701607
0.490731 -0.780203 -0.387900
0.138135 -0.332048 -0.933093
-0.363759 -0.674733 -0.642196
-0.063755 -0.478903 -0.875549
-0.936788 0.325613 -0.128079
-0.248240 0.372909 -0.894045
0.026452 -0.993747 -0.108476
0.853831 0.510704 -0.100763
-0.010677 -0.709497 -0.704628
0.833513 -0.405840 0.374899
-0.071183 -0.853237 0.516642
0.886648 0.053008 -0.459398
-0.618525 -0.261348 0.741029
0.257203 0.835469 0.485633
0.687755 0.214094 0.693655
-0.572100 0.771953 -0.277109
0.784624 -0.569543 -0.244921
-0.632331 0.034615 0.773925
0.536245 0.588887 0.604693
0.637924 -0.769431 -0.032076
-0.481731 -0.845134 0.231699
-0.686235 0.554920 0.470261
0.460169 0.450201 0.765221
-0.498260 0.191318 -0.845656
-0.215473 -0.972718 -0.085968
-0.416252 0.502293 0.757915
0.395644 -0.831392 0.390196
0.200888 -0.958675 -0.201461
-0.046569 0.686862 0.725294
-0.003207 0.701845 -0.712322
-0.126676 0.061906 0.990011
0.390696 0.588282 -0.708012
-0.525713 -0.850536 0.014622
0.439190 -0.884097 -0.159638
-0.255123 -0.889435 -0.379233
0.146650 0.662009 0.735008
0.698361 0.664513 -0.265921
-0.732064 0.676356 0.081395
0.629175 0.066208 -0.774439
-0.366675 0.721775 0.587018
-0.455142 -0.286136 0.843192
-0.970245 -0.222756 0.094887
0.791082 0.538578 0.290040
0.828584 -0.337199 -0.446930
0.389953 -0.213871 -0.895654
0.358085 -0.762106 -0.539416
0.127105 0.422062 -0.897613
-0.736854 -0.675552 -0.025985
-0.536404 -0.651040 -0.537045
0.528918 0.830296 -0.175652
-0.614276 0.311663 -0.724935
-0.811626 0.377827 -0.445545
-0.970810 0.013249 -0.239484
-0.500251 -0.814250 -0.294526
-0.121870 0.191204 -0.973955
0.553479 -0.504735 0.662498
0.136692 0.385737 0.912426
0.826564 -0.099346 0.554006
0.944963 -0.049564 0.323402
0.328992 0.039612 -0.943502
0.366779 0.828952 -0.422271
-0.999399 -0.030664 -0.016165
0.133070 -0.540816 0.830548
-0.294675 -0.814254 0.500158
0.766228 0.317020 0.558921
0.131121 -0.193043 0.972390
-0.648398 -0.050036 -0.759655
-0.607843 0.696582 0.381183
-0.818883 -0.447322 0.359631
0.058511 0.192376 -0.979575
0.621439 -0.661421 -0.419924
-0.104860 0.918531 0.381189
-0.615123 -0.714126 0.334137
0.935893 -0.341328 -0.087173
-0.495112 -0.383781 -0.779472
-0.947084 0.058136 0.315678
-0.082366 0.429619 0.899246
-0.155006 0.985253 0.072458
-0.662771 -0.522938 -0.535976
-0.221554 0.855896 -0.467286
0.443741 0.125765 0.887286
-0.174124 -0.098815 -0.979753
-0.421295 0.884863 0.198818
0.049293 0.881964 -0.468731
0.254236 0.498059 0.829036
-0.721914 -0.200389 -0.662333
-0.331253 -0.908831 0.253571
-0.837238 -0.084393 0.540287
-0.412273 0.849756 -0.328550
0.721508 0.027857 0.691846
0.144889 -0.976559 0.159183
-0.859303 0.263276 0.438502
-0.719313 -0.659849 -0.217228
0.605821 -0.295360 0.738744
-0.580813 0.605124 -0.544501
0.671713 0.236096 -0.702182
-0.757501 -0.597100 0.263939
-0.072431 0.795034 0.602225
-0.829869 0.543322 0.126962
0.742401 0.473635 -0.473826
-0.116430 0.564873 0.816922
-0.725920 0.651799 -0.219541
-0.794244 -0.507066 -0.334755
0.794771 -0.292566 0.531737
0.123912 0.031018 -0.991808
-0.232338 -0.297346 -0.926069
0.775892 0.627448 0.065581
-0.322231 0.271947 0.906759
0.436592 -0.879836 0.187820
-0.053825 -0.891843 -0.449131
-0.479174 0.877519 0.018768
0.743048 -0.659208 -0.115434
0.332168 0.727744 0.600044
0.395581 0.180085 -0.900603
0.311386 -0.493242 0.812251
-0.491739 0.060002 0.868673
-0.836873 -0.191123 -0.512949
0.473537 0.398313 -0.785563
-0.198508 -0.488835 0.849491
0.793121 -0.046182 -0.607311
0.891765 0.363830 -0.269041
0.110179 0.983204 0.145500
-0.939240 -0.218992 0.264332
-0.183319 -0.964920 0.187943
-0.371954 -0.706820 0.601710
0.647245 0.758502 0.075827
0.186511 0.963424 -0.192427
0.386510 0.843669 0.372602
0.438674 -0.054370 0.897000
0.654053 -0.473462 -0.589956
0.633770 -0.761159 0.137737
0.703239 -0.664881 0.251769
0.993180 -0.069263 0.093787
0.569306 0.737475 0.363347
-0.164404 0.703364 -0.691557
0.343731 -0.936362 0.071243
-0.971181 0.237889 0.014728
0.415165 -0.621228 0.664616
-0.360152 -0.543699 -0.758077
0.978649 0.205539 0.000660
-0.831107 0.080684 -0.550228
-0.490768 0.721432 0.488552
-0.295792 0.942922 -0.152988
0.582822 -0.699260 0.413951
0.030639 -0.129744 -0.991074
-0.282550 -0.786303 -0.549448
0.521856 0.690152 -0.501356
0.918304 0.269962 0.289549
0.941835 0.208108 -0.263891
-0.480919 -0.171658 -0.859797
0.412495 0.903472 0.116556
0.986279 -0.089975 -0.138416
0.141653 -0.821833 0.551838
0.766244 -0.206562 -0.608442
0.728801 -0.465895 0.501788
0.915928 0.401147 0.012549
0.206409 -0.050701 0.977151
0.055958 -0.964479 -0.258164
-0.923147 0.231060 0.307263
-0.309051 -0.015148 -0.950925
-0.143480 -0.335509 0.931046
0.948948 -0.305202 0.079682
0.811576 0.211517 -0.544614
0.801323 -0.545482 0.245625
0.906873 -0.301333 0.294584
0.723195 0.460931 0.514327
-0.089556 0.904526 -0.416908
-0.758702 -0.245136 0.603556
-0.548438 0.471522 -0.690567
0.190085 -0.661194 -0.725734
0.331575 -0.337533 0.880982
0.032009 -0.827465 -0.560604
0.923402 -0.070518 -0.377301
0.252207 -0.854508 -0.454101
0.192708 -0.444335 -0.874889
-0.144598 0.471553 -0.869902
-0.349958 0.492994 -0.796547
0.509498 0.100647 -0.854565
-0.406177 0.370353 0.835380
-0.875350 0.463959 -0.136030
0.849287 0.217270 0.481150
-0.393906 0.288605 -0.872666
0.042848 -0.320660 0.946225
0.319688 -0.943942 -0.082296
-0.005037 0.998394 0.056434
-0.993537 0.072465 0.087362
-0.627252 0.233392 0.743023
0.278687 0.544675 -0.790988
-0.140563 -0.084448 0.986464
0.628613 -0.584048 0.513550
-0.786767 0.468123 0.402317
-0.191053 -0.715953 -0.671499
-0.498280 -0.857935 -0.125163
0.421392 0.863402 -0.277428
0.873881 0.409580 0.261872
-0.922362 0.339921 0.183582
0.246388 -0.889784 0.384159
-0.627707 0.505431 0.592050
-0.447999 -0.562606 0.694817
-0.673172 0.710527 0.204919
-0.083563 -0.770224 0.632276
0.892447 -0.007525 0.451089
-0.187718 -0.617087 0.764176
-0.212856 0.746050 0.630953
-0.955088 0.201910 -0.216888
-0.886158 -0.067511 -0.458440
-0.323239 0.634593 -0.702003
-0.357710 0.810676 -0.463517
-0.762082 0.027649 0.646890
-0.617382 -0.734676 -0.281233
0.003221 0.113230 0.993564
-0.246562 -0.938431 -0.241979
0.129089 -0.658382 0.741531
-0.626737 -0.114509 0.770771
-0.200094 -0.430743 -0.880013
-0.633485 -0.773752 0.002231
0.132903 0.949407 0.284539
0.613404 -0.079840 0.785723
0.224811 0.972893 -0.054215
-0.433188 0.693717 -0.575418
-0.398431 -0.061036 0.915165
-0.343846 0.833254 0.432964
-0.872750 0.189730 -0.449789
-0.881048 -0.313146 0.354534
-0.793062 0.239424 0.560115
0.979749 0.154897 -0.126881
0.451943 -0.398546 -0.798065
0.590425 0.355616 -0.724524
-0.233727 -0.970897 0.052247
-0.563570 -0.682683 0.465115
-0.202743 0.315789 0.926916
-0.023128 -0.919332 0.392803
-0.395317 -0.291636 -0.871018
-0.191189 0.059653 -0.979739
-0.707980 0.329362 -0.624728
0.896680 -0.257750 -0.359902
-0.377953 0.624732 0.683273
-0.017802 0.988175 -0.152293
-0.823891 0.502896 0.261342
-0.391060 -0.919279 -0.044708
-0.762638 -0.426855 0.485982
-0.181834 0.960047 0.212710
0.127401 0.547581 -0.826997
0.857447 -0.508384 0.079563
0.263446 0.724407 -0.637049
0.490244 0.615647 -0.616959
0.815654 -0.450129 -0.363446
-0.554202 -0.729883 -0.400163
-0.903565 -0.408001 -0.130786
0.504324 -0.823252 -0.260603
-0.729313 0.038578 -0.683092
0.248533 -0.540453 -0.803829
0.784622 0.590573 -0.188659
0.263443 -0.282710 -0.922319
0.003706 -0.365591 -0.930768
0.076329 -0.996919 0.018060
-0.350078 -0.222017 0.910030
-0.029669 -0.599995 -0.799454
0.238295 0.334813 -0.911655
-0.869555 -0.493779 -0.007527
0.128992 -0.949055 0.287500
-0.560794 0.781161 0.274404
0.622671 0.778967 -0.074109
0.296049 -0.703164 -0.646464
-0.590904 0.806649 0.012234
0.118699 0.736641 -0.665785
0.284508 0.208674 0.935687
-0.040779 0.869431 0.492368
0.568399 0.654174 0.498978
-0.731636 0.497705 -0.465832
-0.374161 -0.442071 0.815216
-0.587117 -0.520312 0.620136
0.576757 -0.147068 -0.803569
-0.194232 0.178025 0.964666
0.957718 -0.240669 -0.157654
-0.362395 -0.853559 0.374309
0.552758 -0.823070 -0.130436
0.298469 0.920724 -0.251364
-0.136099 0.955713 -0.260938
0.731004 0.571661 -0.372608
0.380896 -0.077305 -0.921381
0.620104 0.313710 0.719067
0.838884 0.384727 -0.385044
0.033376 0.300178 0.953299
0.578495 0.796314 0.176712
0.200020 -0.744326 0.637158
-0.690542 0.314804 0.651191
0.708245 -0.617831 -0.341577
-0.566172 -0.813896 0.130474
0.452781 -0.595126 -0.663938
0.064748 -0.467800 -0.881459
0.391663 0.299678 -0.869939
-0.239183 0.003774 0.970967
0.415900 -0.750812 0.513136
-0.579568 -0.424409 -0.695685
-0.096080 0.628351 -0.771974
-0.276389 0.540187 0.794863
-0.181066 -0.807998 0.560674
0.174971 0.079364 0.981370
-0.841912 -0.481423 0.243754
-0.108624 -0.980859 -0.161607
-0.587389 0.639388 0.496142
-0.550977 0.822348 -0.142013
0.080721 -0.441516 0.893615
0.436911 0.661204 0.609851
-0.382721 -0.858791 -0.340592
-0.217010 -0.225995 0.949649
0.052327 0.816203 -0.575391
-0.901785 -0.420657 0.099153
0.416387 0.909135 -0.009767
-0.776606 -0.292067 -0.558193
-0.938014 -0.242682 -0.247459
0.913575 -0.406261 0.018245
-0.421039 0.097256 -0.901813
-0.961658 -0.114073 -0.249402
0.761625 0.618618 0.192973
0.671099 0.454332 -0.585840
-0.751503 -0.645275 0.137341
0.746516 -0.404055 -0.528634
0.140834 0.846841 0.512860
-0.557778 0.088188 -0.825292
0.214435 0.736267 0.641817
0.383232 -0.814722 -0.435157
-0.721489 0.206268 -0.660990
0.777343 0.483046 0.402995
-0.899984 0.367046 -0.235171
0.621405 0.752622 -0.217753
0.419750 -0.235384 0.876587
0.447401 0.553050 0.702829
-0.877307 -0.293885 -0.379427
0.912081 0.159565 -0.377686
0.264407 0.829919 -0.491246
0.742940 -0.235543 0.626546
0.238553 -0.272599 0.932085
-0.938191 0.137658 -0.317566
-0.751815 -0.476219 -0.456058
0.536108 -0.832674 0.138712
-0.593298 0.702309 -0.393396
0.424249 -0.515166 0.744726
0.573149 -0.557420 -0.600653
0.319769 -0.925471 -0.203103
-0.603742 -0.394311 0.692831
0.501229 -0.295395 0.813333
0.636489 -0.224125 -0.738004
0.618281 0.687480 -0.380919
-0.988124 -0.153489 -0.007217
0.425187 0.244407 0.871482
0.797709 -0.602952 -0.010448
-0.310070 -0.646710 0.696867
-0.270946 0.255173 -0.928157
-0.762300 0.571189 -0.304372
-0.939580 -0.034577 -0.340578
0.100794 0.313050 -0.944373
-0.420722 0.153825 0.894053
-0.462780 -0.721862 0.514539
0.547674 0.493768 0.675460
0.023129 -0.989596 0.142003
0.960104 0.190591 0.204637
-0.374721 0.925471 -0.055567
0.382112 -0.504058 -0.774542
-0.860216 0.509787 0.012039
0.354243 0.432979 0.828880
0.195318 0.899635 0.390523
0.644476 -0.575185 -0.503798
-0.805586 0.115597 0.581093
0.986218 0.136746 0.093134
0.985844 0.032131 -0.164556
-0.805261 0.559738 -0.195570
0.860795 -0.475649 -0.181080
0.087934 0.925349 -0.368777
0.557111 -0.402093 0.726601
0.072475 -0.239084 -0.968290
0.584130 0.163032 0.795118
0.584629 -0.359034 -0.727532
-0.021014 -0.095490 0.995209
-0.948078 -0.292737 -0.124308
-0.725345 0.687157 -0.041102
0.325656 -0.045991 0.944369
0.779620 0.202964 0.592451
0.659051 0.665366 0.350628
-0.691396 -0.328236 0.643609
-0.650944 -0.549035 0.524245
0.976163 -0.054311 0.210135
0.897424 0.411306 -0.159554
-0.558300 0.140648 0.817630
-0.954953 -0.101848 0.278734
-0.164457 -0.868377 -0.467841
-0.293598 0.939228 0.177906
0.842283 0.538959 0.009061
0.216711 0.302485 0.928191
-0.528717 0.506022 0.681469
0.784940 -0.297099 -0.543693
0.325154 -0.709481 0.625229
-0.278678 -0.634317 -0.721097
-0.230280 0.886951 0.400361
-0.540038 -0.205289 0.816220
0.075037 0.973815 -0.214602
-0.987844 -0.052412 -0.146344
0.642147 0.528707 0.555082
0.458898 0.501097 -0.733699
-0.130464 -0.353315 -0.926363
-0.880885 0.444078 0.163815
0.443876 0.346810 0.826255
0.211600 -0.922884 -0.321732
-0.061034 -0.696059 0.715385
0.317925 0.930223 0.183329
-0.249927 0.967940 -0.025087
-0.842511 -0.401352 -0.359295
-0.362127 0.901147 -0.238323
-0.976261 0.086974 0.198368
0.363558 0.795540 0.484708
-0.233529 -0.518631 -0.822488
-0.897770 -0.014633 0.440222
0.802280 0.334986 -0.494097
0.492725 -0.767030 0.410958
0.933081 -0.175227 0.314095
0.611312 0.553590 -0.565540
0.463241 -0.733857 -0.496852
0.581628 -0.746861 -0.322345
0.251564 -0.959560 0.126336
0.220484 0.467160 -0.856241
-0.435128 -0.704474 -0.560696
-0.070126 -0.996058 -0.054328
-0.410517 -0.075007 -0.908763
0.758949 -0.068244 0.647565
0.791271 0.608849 -0.056500
0.621019 -0.048584 -0.782288
-0.153394 0.328240 -0.932056
0.105661 -0.721353 -0.684460
-0.797610 -0.558344 -0.228190
-0.197887 0.795448 -0.572803
0.116766 -0.859580 -0.497482
-0.657036 0.690704 -0.302045
0.072639 0.640252 -0.764723
0.233180 -0.007016 -0.972408
0.019636 0.457702 -0.888889
-0.188730 -0.868325 0.458686
-0.563836 -0.091509 -0.820802
-0.581368 -0.776285 0.243708
-0.084712 -0.530655 0.843344
-0.733109 -0.408723 -0.543597
-0.465871 -0.876576 0.120741
-0.808589 -0.587386 -0.034090
0.963500 -0.053042 -0.262399
0.163125 0.985898 0.037356
0.140246 -0.984608 -0.104294
0.951059 0.060969 0.302936
0.031519 0.438980 0.897944
0.639262 -0.501889 0.582625
0.466135 -0.832394 0.299729
0.708742 0.011499 -0.705374
-0.531716 0.323404 0.782744
-0.083820 0.996277 -0.020151
-0.859876 -0.183804 0.476267
0.723301 -0.690532 -0.000553
0.248819 0.398515 0.882765
-0.590488 0.215188 -0.777829
-0.970440 -0.157793 0.182615
0.164998 0.574499 0.801702
0.827745 0.057933 -0.558106
-0.654220 -0.284223 -0.700866
0.435767 0.759206 -0.483439
-0.214200 -0.195990 -0.956926
0.477743 0.782984 0.398368
0.373272 0.887663 0.269671
0.038835 0.632933 0.773232
0.976412 -0.192698 0.097402
-0.376697 0.870169 0.317656
0.007699 -0.935856 -0.352298
-0.910307 0.146621 0.387096
-0.480225 0.843153 -0.241820
0.428256 0.048664 -0.902346
-0.507379 -0.279859 -0.815012
-0.076358 -0.141260 -0.987023
-0.754000 0.378490 -0.536869
0.933054 -0.305800 0.189465
0.849761 -0.304251 0.430508
-0.003482 0.944138 0.329531
0.058558 0.719198 0.692333
-0.321210 -0.829023 -0.457761
0.435997 -0.303512 -0.847223
-0.621280 -0.616756 -0.483346
0.658090 0.102760 0.745894
-0.831266 0.362496 0.421418
-0.434297 0.517104 -0.737557
-0.731472 0.464331 0.499345
0.224233 -0.846749 0.482426
0.910026 0.386753 0.149249
0.997250 -0.071011 -0.021211
-0.542966 -0.335969 0.769618
-0.693391 0.613029 0.378687
0.183848 0.113240 -0.976410
-0.349797 0.392159 -0.850796
-0.252588 0.475728 -0.842545
-0.580239 -0.566819 -0.584842
-0.035290 0.125239 -0.991499
0.025563 -0.533361 0.845501
0.373453 -0.883476 0.282848
-0.675211 0.408096 0.614449
0.187689 -0.219842 -0.957310
0.663324 -0.662967 0.347095
0.155988 0.879711 -0.449194
0.018587 -0.819653 0.572558
0.402087 -0.680596 -0.612467
0.259469 -0.799183 -0.542201
-0.627047 0.401474 -0.667555
0.414728 -0.908494 -0.051375
0.487864 -0.148469 -0.860201
-0.861178 -0.461601 -0.212831
0.482502 0.871860 -0.083978
0.733952 0.129485 0.666745
0.571164 -0.819800 0.041235
0.213848 -0.472668 0.854900
0.153699 0.481511 0.862858
0.206836 0.960369 0.186842
-0.695849 -0.023823 0.717793
0.347079 0.526183 0.776317
0.746064 0.251212 -0.616670
0.838864 0.504536 -0.204330
-0.387827 0.041273 0.920807
0.697959 0.308836 0.646122
0.849634 -0.453051 0.269938
0.724392 -0.652286 -0.223112
-0.791350 0.610987 0.021429
-0.043012 -0.784335 -0.618844
-0.075755 -0.981970 0.173193
-0.451768 -0.478528 -0.752939
-0.943109 -0.321723 0.083902
0.613789 0.175074 -0.769813
0.867316 0.153685 -0.473439
-0.853748 0.387020 -0.348324
-0.183183 0.475289 0.860549
-0.756477 -0.345527 0.555296
-0.306409 0.866290 -0.394532
-0.793278 0.474330 -0.381734
-0.660157 0.747660 0.072092
-0.719085 -0.078212 -0.690507
-0.767231 0.619737 0.165174
0.287810 0.639804 -0.712612
-0.768714 -0.535027 0.350463
-0.469652 -0.613815 -0.634553
-0.494202 0.429424 0.755883
0.851498 -0.038428 -0.522947
-0.100500 -0.950520 0.293959
-0.281523 -0.946778 0.156067
-0.079407 0.748114 -0.658802
-0.109487 -0.678852 -0.726067
-0.308716 -0.943930 -0.117007
0.878437 0.277925 0.388723
-0.965801 -0.258952 -0.013144
-0.505921 0.780125 -0.368033
-0.774401 -0.619324 -0.129386
-0.521967 0.315009 -0.792666
0.927074 -0.276190 -0.253482
-0.991993 -0.093453 0.084949
0.628204 -0.181119 0.756674
0.291732 0.871931 0.393228
-0.907525 0.416933 -0.050642
-0.655759 0.728351 -0.198709
-0.739676 -0.600184 -0.304399
-0.966395 0.229180 -0.116431
-0.690701 -0.640418 0.335852
-0.044929 0.004114 0.998982
0.497050 0.856203 0.140915
0.882304 0.094391 0.461119
-0.144657 0.698828 0.700509
0.548135 0.376889 0.746661
0.579801 0.768748 0.269921
-0.201175 0.961709 -0.186129
-0.392150 0.768852 0.505060
-0.702188 -0.699960 -0.130335
-0.081995 0.985815 0.146444
-0.563750 -0.796154 -0.219829
0.529470 -0.061035 0.846130
-0.119710 -0.547927 -0.827916
0.320021 0.879914 -0.351196
-0.658446 0.560804 -0.501944
-0.232301 -0.934666 0.269138
0.661100 0.375530 -0.649556
0.300971 -0.175111 -0.937418
0.821381 0.312562 0.477115
0.718035 0.684447 0.126326
-0.640661 0.136330 0.755624
-0.597384 0.527476 -0.604071
0.318053 0.948040 -0.007958
-0.140509 -0.916183 -0.375321
0.790027 -0.383340 0.478443
0.510184 -0.588645 0.627064
0.829764 -0.195398 0.522792
0.373868 0.485402 -0.790321
0.722608 0.589508 0.360997
-0.700602 -0.711035 0.059875
0.849105 -0.243853 -0.468569
-0.109732 0.951046 0.288913
-0.662844 -0.151554 -0.733260
-0.824731 0.287249 -0.487140
-0.688119 -0.202915 0.696648
0.419777 -0.867679 -0.266309
-0.190091 0.903960 -0.383043
-0.530944 -0.774491 0.343893
0.385459 0.035188 0.922054
0.995171 0.030405 0.093325
0.952048 0.305359 0.018969
0.056942 -0.652925 -0.755279
0.316653 0.246843 -0.915860
-0.030745 0.242194 -0.969741
-0.556284 -0.003093 0.830986
-0.831272 0.018511 0.555558
0.133080 -0.066849 -0.988848
-0.409838 0.906500 0.101449
0.909227 -0.095988 0.405083
0.809629 -0.571082 -0.135519
0.612215 -0.428550 -0.664483
0.631762 -0.764014 -0.130995
-0.775403 0.124565 -0.619058
0.843705 0.492913 0.212597
0.151626 0.229341 -0.961464
0.790129 -0.504817 0.347644
-0.157786 -0.987432 -0.008984
0.709091 0.704594 0.027169
0.492959 0.030150 0.869530
-0.944802 -0.273431 0.180513
-0.945382 0.321840 0.051689
0.927971 0.036130 -0.370897
0.208489 0.799283 0.563630
-0.447079 -0.184640 0.875231
-0.295669 0.782485 0.547994
-0.477338 -0.790834 -0.383053
-0.621454 -0.482175 -0.617496
-0.991915 0.126759 0.006144
0.764321 -0.534372 -0.360916
0.365805 0.664260 -0.651878
0.011442 0.209353 0.977773
-0.290892 0.700293 0.651899
-0.841078 -0.017517 -0.540630
0.899108 -0.426986 -0.096374
-0.580112 -0.338589 -0.740829
0.192428 -0.597341 0.778560
0.046023 -0.022460 -0.998688
-0.692303 -0.678661 0.245227
0.350667 -0.808069 0.473347
0.757863 0.589350 -0.279840
0.545443 -0.691299 -0.473917
0.246140 0.656646 0.712904
-0.266258 -0.106802 -0.957967
0.536678 0.801141 -0.264858
0.686075 0.123105 -0.717039
-0.788566 -0.169321 -0.591180
0.842718 -0.004052 0.538340
-0.895341 -0.213101 0.391091
-0.392375 -0.782319 0.483754
-0.271768 -0.877999 0.394031
0.147556 0.949158 -0.278076
-0.050949 -0.301930 0.951968
0.936426 0.285720 -0.203644
-0.523847 0.751581 0.400886
-0.840732 0.172028 0.513397
0.806524 -0.573729 0.142669
0.444978 0.879100 -0.170816
0.022098 -0.875253 0.483159
-0.041071 0.867469 -0.495794
0.080839 -0.109733 0.990668
0.036201 -0.216354 0.975644
-0.088604 0.161650 0.982862
0.914606 -0.164122 -0.369540
-0.453919 -0.863973 -0.217963
0.229899 -0.139876 0.963110
-0.649150 0.702212 0.292408
-0.311846 -0.902357 -0.297497
-0.787923 -0.153883 0.596236
0.137729 -0.294873 0.945558
-0.974406 0.099066 -0.201789
-0.135543 0.876014 0.462847
-0.099100 0.547990 -0.830594
